"","Transect","Station","Date","Tile.Type","Tile","Tile.Date","Taxa","cover_sum"
"2739",3,3,"09/10/2021","S","3 3 S","3 3 S 09/10/2021","BS",0.101010101010101
"2740",3,3,"09/10/2021","S","3 3 S","3 3 S 09/10/2021","CHM",0.0141414141414141
"2741",3,3,"09/10/2021","S","3 3 S","3 3 S 09/10/2021","ME",0.129292929292929
"2742",3,3,"09/10/2021","S","3 3 S","3 3 S 09/10/2021","PV",0.0460750045040175
"2743",3,3,"09/10/2021","S","3 3 S","3 3 S 09/10/2021","SB",0.541414141414141
"2744",3,3,"12/04/2020","R","3 3 R","3 3 R 12/04/2020","AM",0.323536357894737
"2745",3,3,"12/04/2020","R","3 3 R","3 3 R 12/04/2020","BS",0.441450989473685
"2746",3,3,"12/04/2020","R","3 3 R","3 3 R 12/04/2020","LN",0.00221569560047562
"2747",3,3,"12/04/2020","R","3 3 R","3 3 R 12/04/2020","LS",0.000179191438763377
"2748",3,3,"12/04/2020","R","3 3 R","3 3 R 12/04/2020","ME",0.00840085614035088
"2749",3,3,"12/04/2020","R","3 3 R","3 3 R 12/04/2020","PSP",0.00648525564803805
"2750",3,3,"12/04/2020","R","3 3 R","3 3 R 12/04/2020","SB",0.449768196491228
"2751",3,3,"12/04/2020","S","3 3 S","3 3 S 12/04/2020","AM",0.634
"2752",3,3,"12/04/2020","S","3 3 S","3 3 S 12/04/2020","BS",0.322
"2753",3,3,"12/04/2020","S","3 3 S","3 3 S 12/04/2020","CHM",0.012
"2754",3,3,"12/04/2020","S","3 3 S","3 3 S 12/04/2020","LN",0.000816527942925089
"2755",3,3,"12/04/2020","S","3 3 S","3 3 S 12/04/2020","LS",0.00455695600475624
"2756",3,3,"12/04/2020","S","3 3 S","3 3 S 12/04/2020","ME",0.000664447086801427
"2757",3,3,"12/04/2020","S","3 3 S","3 3 S 12/04/2020","PV",0.0857109393579073
"2758",3,3,"12/04/2020","S","3 3 S","3 3 S 12/04/2020","SB",0.078
"2759",3,3,"13/01/2021","R","3 3 R","3 3 R 13/01/2021","AM",0.21216195307546
"2760",3,3,"13/01/2021","R","3 3 R","3 3 R 13/01/2021","BS",0.517230423448178
"2761",3,3,"13/01/2021","R","3 3 R","3 3 R 13/01/2021","CHM",0.00293012048192771
"2762",3,3,"13/01/2021","R","3 3 R","3 3 R 13/01/2021","GU",0.00079667063020214
"2763",3,3,"13/01/2021","R","3 3 R","3 3 R 13/01/2021","LN",0.000376337693222354
"2764",3,3,"13/01/2021","R","3 3 R","3 3 R 13/01/2021","ME",0.125011865003875
"2765",3,3,"13/01/2021","R","3 3 R","3 3 R 13/01/2021","PSP",0.00480273483947681
"2766",3,3,"13/01/2021","R","3 3 R","3 3 R 13/01/2021","SB",0.277106348199817
"2767",3,3,"13/01/2021","S","3 3 S","3 3 S 13/01/2021","AM",0.534
"2768",3,3,"13/01/2021","S","3 3 S","3 3 S 13/01/2021","BS",0.274
"2769",3,3,"13/01/2021","S","3 3 S","3 3 S 13/01/2021","CHM",0.018
"2770",3,3,"13/01/2021","S","3 3 S","3 3 S 13/01/2021","LN",0.00270463733650416
"2771",3,3,"13/01/2021","S","3 3 S","3 3 S 13/01/2021","LS",0.00224506539833531
"2772",3,3,"13/01/2021","S","3 3 S","3 3 S 13/01/2021","ME",0.036
"2773",3,3,"13/01/2021","S","3 3 S","3 3 S 13/01/2021","PD",0.00836967895362663
"2774",3,3,"13/01/2021","S","3 3 S","3 3 S 13/01/2021","PV",0.0819946492271106
"2775",3,3,"13/01/2021","S","3 3 S","3 3 S 13/01/2021","SB",0.21
"2776",3,3,"13/07/2021","R","3 3 R","3 3 R 13/07/2021","AM",0.138540890135174
"2777",3,3,"13/07/2021","R","3 3 R","3 3 R 13/07/2021","BS",0.393047648835202
"2778",3,3,"13/07/2021","R","3 3 R","3 3 R 13/07/2021","CHM",0.00149508196721311
"2779",3,3,"13/07/2021","R","3 3 R","3 3 R 13/07/2021","FSS",0.000881569560047562
"2780",3,3,"13/07/2021","R","3 3 R","3 3 R 13/07/2021","LS",0.000812485136741974
"2781",3,3,"13/07/2021","R","3 3 R","3 3 R 13/07/2021","ME",0.0924177308024158
"2782",3,3,"13/07/2021","R","3 3 R","3 3 R 13/07/2021","PS",0.0031961950059453
"2783",3,3,"13/07/2021","R","3 3 R","3 3 R 13/07/2021","PV",0.0814810160073484
"2784",3,3,"13/07/2021","R","3 3 R","3 3 R 13/07/2021","SB",0.572233103249928
"2785",3,3,"13/07/2021","R","3 3 R","3 3 R 13/07/2021","US1",0.00161034482758621
"2786",3,3,"13/07/2021","S","3 3 S","3 3 S 13/07/2021","AM",0.351020408163265
"2787",3,3,"13/07/2021","S","3 3 S","3 3 S 13/07/2021","BS",0.1
"2788",3,3,"13/07/2021","S","3 3 S","3 3 S 13/07/2021","CHM",0.0142857142857143
"2789",3,3,"13/07/2021","S","3 3 S","3 3 S 13/07/2021","LN",0.00271771700356718
"2790",3,3,"13/07/2021","S","3 3 S","3 3 S 13/07/2021","LS",0.00247277051129608
"2791",3,3,"13/07/2021","S","3 3 S","3 3 S 13/07/2021","ME",0.0428571428571429
"2792",3,3,"13/07/2021","S","3 3 S","3 3 S 13/07/2021","PV",0.0207812516683249
"2793",3,3,"13/07/2021","S","3 3 S","3 3 S 13/07/2021","SB",0.546938775510204
"2794",3,3,"13/07/2021","S","3 3 S","3 3 S 13/07/2021","US1",0.000748275862068966
"2795",3,3,"17/10/2020","R","3 3 R","3 3 R 17/10/2020","AM",0.270618711106423
"2796",3,3,"17/10/2020","R","3 3 R","3 3 R 17/10/2020","BS",0.449823809021552
"2797",3,3,"17/10/2020","R","3 3 R","3 3 R 17/10/2020","CHM",0.00146212424849699
"2798",3,3,"17/10/2020","R","3 3 R","3 3 R 17/10/2020","CO",0.00146212424849699
"2799",3,3,"17/10/2020","R","3 3 R","3 3 R 17/10/2020","LN",0.0017718192627824
"2800",3,3,"17/10/2020","R","3 3 R","3 3 R 17/10/2020","LS",0.00126706302021403
"2801",3,3,"17/10/2020","R","3 3 R","3 3 R 17/10/2020","ME",0.135748226277116
"2802",3,3,"17/10/2020","R","3 3 R","3 3 R 17/10/2020","SB",0.373093133635692
"2803",3,3,"17/10/2020","S","3 3 S","3 3 S 17/10/2020","AM",0.599198396793587
"2804",3,3,"17/10/2020","S","3 3 S","3 3 S 17/10/2020","BS",0.208416833667335
"2805",3,3,"17/10/2020","S","3 3 S","3 3 S 17/10/2020","CHM",0.0180360721442886
"2806",3,3,"17/10/2020","S","3 3 S","3 3 S 17/10/2020","LN",0.00168917954815696
"2807",3,3,"17/10/2020","S","3 3 S","3 3 S 17/10/2020","LS",0.0135885850178359
"2808",3,3,"17/10/2020","S","3 3 S","3 3 S 17/10/2020","ME",0.030060120240481
"2809",3,3,"17/10/2020","S","3 3 S","3 3 S 17/10/2020","PV",0.0848670806535783
"2810",3,3,"17/10/2020","S","3 3 S","3 3 S 17/10/2020","SB",0.240480961923848
"2811",3,3,"20/01/2022","R","3 3 R","3 3 R 20/01/2022","AM",0.126217177164222
"2812",3,3,"20/01/2022","R","3 3 R","3 3 R 20/01/2022","BS",0.408585907391429
"2813",3,3,"20/01/2022","R","3 3 R","3 3 R 20/01/2022","CHM",0.00448524590163934
"2814",3,3,"20/01/2022","R","3 3 R","3 3 R 20/01/2022","ME",0.125715444348576
"2815",3,3,"20/01/2022","R","3 3 R","3 3 R 20/01/2022","PV",0.0194194362768483
"2816",3,3,"20/01/2022","R","3 3 R","3 3 R 20/01/2022","SB",0.556694844693701
"2817",3,3,"20/01/2022","S","3 3 S","3 3 S 20/01/2022","AM",0.287474332648871
"2818",3,3,"20/01/2022","S","3 3 S","3 3 S 20/01/2022","BS",0.11088295687885
"2819",3,3,"20/01/2022","S","3 3 S","3 3 S 20/01/2022","CHM",0.0143737166324435
"2820",3,3,"20/01/2022","S","3 3 S","3 3 S 20/01/2022","LN",0.000187277051129608
"2821",3,3,"20/01/2022","S","3 3 S","3 3 S 20/01/2022","ME",0.106776180698152
"2822",3,3,"20/01/2022","S","3 3 S","3 3 S 20/01/2022","PD",0.00475112960760999
"2823",3,3,"20/01/2022","S","3 3 S","3 3 S 20/01/2022","PV",0.0295419672483379
"2824",3,3,"20/01/2022","S","3 3 S","3 3 S 20/01/2022","SB",0.521560574948665
"2825",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","AM",0.30399341754386
"2826",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","BS",0.414257705263158
"2827",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","CHM",0.0014592
"2828",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","GU",0.000152675386444709
"2829",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","LN",0.00378418549346017
"2830",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","LS",0.00314577883472057
"2831",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","ME",0.0486242958966978
"2832",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","PSP",0.0012910820451843
"2833",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","SB",0.512555621052632
"2834",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","US1",0.00193958049940547
"2835",3,3,"20/07/2020","R","3 3 R","3 3 R 20/07/2020","US2",0.0043776
"2836",3,3,"20/07/2020","S","3 3 S","3 3 S 20/07/2020","AM",0.626
"2837",3,3,"20/07/2020","S","3 3 S","3 3 S 20/07/2020","BS",0.194
"2838",3,3,"20/07/2020","S","3 3 S","3 3 S 20/07/2020","CHM",0.018
"2839",3,3,"20/07/2020","S","3 3 S","3 3 S 20/07/2020","LN",0.000397859690844233
"2840",3,3,"20/07/2020","S","3 3 S","3 3 S 20/07/2020","LS",0.00639667063020214
"2841",3,3,"20/07/2020","S","3 3 S","3 3 S 20/07/2020","ME",0.00190463733650416
"2842",3,3,"20/07/2020","S","3 3 S","3 3 S 20/07/2020","PV",0.0820048751486326
"2843",3,3,"20/07/2020","S","3 3 S","3 3 S 20/07/2020","SB",0.266
"2844",3,3,"21/01/2020","R","3 3 R","3 3 R 21/01/2020","AM",0.396361010526316
"2845",3,3,"21/01/2020","R","3 3 R","3 3 R 21/01/2020","BS",0.395465277192983
"2846",3,3,"21/01/2020","R","3 3 R","3 3 R 21/01/2020","LN",0.00327645659928656
"2847",3,3,"21/01/2020","R","3 3 R","3 3 R 21/01/2020","LS",0.000243995243757432
"2848",3,3,"21/01/2020","R","3 3 R","3 3 R 21/01/2020","ME",0.0111410616100298
"2849",3,3,"21/01/2020","R","3 3 R","3 3 R 21/01/2020","PSP",0.0046556175980975
"2850",3,3,"21/01/2020","R","3 3 R","3 3 R 21/01/2020","SB",0.486467192982456
"2851",3,3,"21/01/2020","S","3 3 S","3 3 S 21/01/2020","AM",0.764
"2852",3,3,"21/01/2020","S","3 3 S","3 3 S 21/01/2020","BS",0.226
"2853",3,3,"21/01/2020","S","3 3 S","3 3 S 21/01/2020","CHM",0.014
"2854",3,3,"21/01/2020","S","3 3 S","3 3 S 21/01/2020","LN",0.000946730083234245
"2855",3,3,"21/01/2020","S","3 3 S","3 3 S 21/01/2020","LS",0.00281866825208086
"2856",3,3,"21/01/2020","S","3 3 S","3 3 S 21/01/2020","ME",0.000857193816884661
"2857",3,3,"21/01/2020","S","3 3 S","3 3 S 21/01/2020","PV",0.118051605231867
"2858",3,3,"21/01/2020","S","3 3 S","3 3 S 21/01/2020","SB",0.08
"2859",3,3,"27/04/2021","R","3 3 R","3 3 R 27/04/2021","AM",0.165814457305089
"2860",3,3,"27/04/2021","R","3 3 R","3 3 R 27/04/2021","BS",0.494081553468734
"2861",3,3,"27/04/2021","R","3 3 R","3 3 R 27/04/2021","CHM",0.00302738589211618
"2862",3,3,"27/04/2021","R","3 3 R","3 3 R 27/04/2021","ME",0.151683242338211
"2863",3,3,"27/04/2021","R","3 3 R","3 3 R 27/04/2021","PV",0.0087312096348449
"2864",3,3,"27/04/2021","R","3 3 R","3 3 R 27/04/2021","SB",0.209063172453956
"2865",3,3,"27/04/2021","S","3 3 S","3 3 S 27/04/2021","AM",0.450526315789474
"2866",3,3,"27/04/2021","S","3 3 S","3 3 S 27/04/2021","BS",0.256842105263158
"2867",3,3,"27/04/2021","S","3 3 S","3 3 S 27/04/2021","CHM",0.0189473684210526
"2868",3,3,"27/04/2021","S","3 3 S","3 3 S 27/04/2021","LN",0.00272913198573127
"2869",3,3,"27/04/2021","S","3 3 S","3 3 S 27/04/2021","LS",0.00264185493460166
"2870",3,3,"27/04/2021","S","3 3 S","3 3 S 27/04/2021","ME",0.0484210526315789
"2871",3,3,"27/04/2021","S","3 3 S","3 3 S 27/04/2021","PD",0.00635279429250892
"2872",3,3,"27/04/2021","S","3 3 S","3 3 S 27/04/2021","PV",0.0584202390637712
"2873",3,3,"27/04/2021","S","3 3 S","3 3 S 27/04/2021","SB",0.210526315789474
"2874",3,3,"27/10/2019","R","3 3 R","3 3 R 27/10/2019","AM",0.434123038596491
"2875",3,3,"27/10/2019","R","3 3 R","3 3 R 27/10/2019","BS",0.366635621052632
"2876",3,3,"27/10/2019","R","3 3 R","3 3 R 27/10/2019","LL",0.010126159334126
"2877",3,3,"27/10/2019","R","3 3 R","3 3 R 27/10/2019","LN",0.000865873959571938
"2878",3,3,"27/10/2019","R","3 3 R","3 3 R 27/10/2019","LS",0.00050820451843044
"2879",3,3,"27/10/2019","R","3 3 R","3 3 R 27/10/2019","ME",0.00548245614035088
"2880",3,3,"27/10/2019","R","3 3 R","3 3 R 27/10/2019","PSP",0.0029184
"2881",3,3,"27/10/2019","R","3 3 R","3 3 R 27/10/2019","SB",0.501986877192982
"2882",3,3,"27/10/2019","R","3 3 R","3 3 R 27/10/2019","US2",0.000906420927467301
"2883",3,3,"27/10/2019","S","3 3 S","3 3 S 27/10/2019","AM",0.832
"2884",3,3,"27/10/2019","S","3 3 S","3 3 S 27/10/2019","BS",0.178
"2885",3,3,"27/10/2019","S","3 3 S","3 3 S 27/10/2019","CHM",0.01
"2886",3,3,"27/10/2019","S","3 3 S","3 3 S 27/10/2019","GU",0.00717205707491082
"2887",3,3,"27/10/2019","S","3 3 S","3 3 S 27/10/2019","LN",0.000375743162901308
"2888",3,3,"27/10/2019","S","3 3 S","3 3 S 27/10/2019","LS",0.00112366230677765
"2889",3,3,"27/10/2019","S","3 3 S","3 3 S 27/10/2019","PV",0.0634519619500595
"2890",3,3,"27/10/2019","S","3 3 S","3 3 S 27/10/2019","SB",0.086
"2891",3,4,"01/04/2022","S","3 4 S","3 4 S 01/04/2022","AM",0.0847107438016529
"2892",3,4,"01/04/2022","S","3 4 S","3 4 S 01/04/2022","BS",0.113636363636364
"2893",3,4,"01/04/2022","S","3 4 S","3 4 S 01/04/2022","CHM",0.00206611570247934
"2894",3,4,"01/04/2022","S","3 4 S","3 4 S 01/04/2022","CHS",0.00206611570247934
"2895",3,4,"01/04/2022","S","3 4 S","3 4 S 01/04/2022","ME",0.330578512396694
"2896",3,4,"01/04/2022","S","3 4 S","3 4 S 01/04/2022","PV",0.00547408240878136
"2897",3,4,"01/04/2022","S","3 4 S","3 4 S 01/04/2022","SB",0.466942148760331
"2898",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","ACSP",0.000137217598097503
"2899",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","AM",0.108
"2900",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","BS",0.102
"2901",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","CHM",0.002
"2902",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","CHS",0.002
"2903",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","EV",0.0106404280618312
"2904",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","GU",0.000901189060642093
"2905",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","LN",0.000552556480380499
"2906",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","LS",0.000367419738406659
"2907",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","ME",0.344
"2908",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","PV",0.0115923900118906
"2909",3,4,"09/10/2021","S","3 4 S","3 4 S 09/10/2021","SB",0.582
"2910",3,4,"12/04/2020","S","3 4 S","3 4 S 12/04/2020","AM",0.388
"2911",3,4,"12/04/2020","S","3 4 S","3 4 S 12/04/2020","BS",0.474
"2912",3,4,"12/04/2020","S","3 4 S","3 4 S 12/04/2020","CHM",0.026
"2913",3,4,"12/04/2020","S","3 4 S","3 4 S 12/04/2020","LN",0.000471462544589774
"2914",3,4,"12/04/2020","S","3 4 S","3 4 S 12/04/2020","LS",0.00387074910820452
"2915",3,4,"12/04/2020","S","3 4 S","3 4 S 12/04/2020","PD",0.0160714625445898
"2916",3,4,"12/04/2020","S","3 4 S","3 4 S 12/04/2020","PV",0.150508799048752
"2917",3,4,"12/04/2020","S","3 4 S","3 4 S 12/04/2020","SB",0.09
"2918",3,4,"13/01/2021","S","3 4 S","3 4 S 13/01/2021","AM",0.136
"2919",3,4,"13/01/2021","S","3 4 S","3 4 S 13/01/2021","BS",0.362
"2920",3,4,"13/01/2021","S","3 4 S","3 4 S 13/01/2021","CHM",0.034
"2921",3,4,"13/01/2021","S","3 4 S","3 4 S 13/01/2021","LS",0.00596254458977408
"2922",3,4,"13/01/2021","S","3 4 S","3 4 S 13/01/2021","ME",0.078
"2923",3,4,"13/01/2021","S","3 4 S","3 4 S 13/01/2021","PD",0.00650487514863258
"2924",3,4,"13/01/2021","S","3 4 S","3 4 S 13/01/2021","PV",0.0728694411414982
"2925",3,4,"13/01/2021","S","3 4 S","3 4 S 13/01/2021","SB",0.398
"2926",3,4,"13/07/2021","S","3 4 S","3 4 S 13/07/2021","AM",0.118609406952965
"2927",3,4,"13/07/2021","S","3 4 S","3 4 S 13/07/2021","BS",0.106339468302658
"2928",3,4,"13/07/2021","S","3 4 S","3 4 S 13/07/2021","CHM",0.00613496932515337
"2929",3,4,"13/07/2021","S","3 4 S","3 4 S 13/07/2021","CHS",0.00204498977505112
"2930",3,4,"13/07/2021","S","3 4 S","3 4 S 13/07/2021","LN",0.00067538644470868
"2931",3,4,"13/07/2021","S","3 4 S","3 4 S 13/07/2021","LS",0.00238002378121284
"2932",3,4,"13/07/2021","S","3 4 S","3 4 S 13/07/2021","ME",0.116564417177914
"2933",3,4,"13/07/2021","S","3 4 S","3 4 S 13/07/2021","PV",0.0416081617219737
"2934",3,4,"13/07/2021","S","3 4 S","3 4 S 13/07/2021","SB",0.699386503067485
"2935",3,4,"13/07/2021","S","3 4 S","3 4 S 13/07/2021","US1",0.000426516052318668
"2936",3,4,"17/10/2020","S","3 4 S","3 4 S 17/10/2020","AM",0.198
"2937",3,4,"17/10/2020","S","3 4 S","3 4 S 17/10/2020","BS",0.238
"2938",3,4,"17/10/2020","S","3 4 S","3 4 S 17/10/2020","CHM",0.036
"2939",3,4,"17/10/2020","S","3 4 S","3 4 S 17/10/2020","LN",0.000378953626634958
"2940",3,4,"17/10/2020","S","3 4 S","3 4 S 17/10/2020","LS",0.0170500594530321
"2941",3,4,"17/10/2020","S","3 4 S","3 4 S 17/10/2020","ME",0.076
"2942",3,4,"17/10/2020","S","3 4 S","3 4 S 17/10/2020","NL",0.00227241379310345
"2943",3,4,"17/10/2020","S","3 4 S","3 4 S 17/10/2020","PD",0.00558929845422117
"2944",3,4,"17/10/2020","S","3 4 S","3 4 S 17/10/2020","PV",0.13937146254459
"2945",3,4,"17/10/2020","S","3 4 S","3 4 S 17/10/2020","SB",0.48
"2946",3,4,"20/01/2022","S","3 4 S","3 4 S 20/01/2022","AM",0.0940695296523517
"2947",3,4,"20/01/2022","S","3 4 S","3 4 S 20/01/2022","BS",0.110429447852761
"2948",3,4,"20/01/2022","S","3 4 S","3 4 S 20/01/2022","CHM",0.00204498977505112
"2949",3,4,"20/01/2022","S","3 4 S","3 4 S 20/01/2022","CHS",0.00204498977505112
"2950",3,4,"20/01/2022","S","3 4 S","3 4 S 20/01/2022","LN",0.000493103448275862
"2951",3,4,"20/01/2022","S","3 4 S","3 4 S 20/01/2022","LS",0.000545422116527943
"2952",3,4,"20/01/2022","S","3 4 S","3 4 S 20/01/2022","ME",0.323108384458078
"2953",3,4,"20/01/2022","S","3 4 S","3 4 S 20/01/2022","PV",0.0047523619510321
"2954",3,4,"20/01/2022","S","3 4 S","3 4 S 20/01/2022","SB",0.498977505112474
"2955",3,4,"20/07/2020","S","3 4 S","3 4 S 20/07/2020","AM",0.266
"2956",3,4,"20/07/2020","S","3 4 S","3 4 S 20/07/2020","BS",0.17
"2957",3,4,"20/07/2020","S","3 4 S","3 4 S 20/07/2020","CHM",0.036
"2958",3,4,"20/07/2020","S","3 4 S","3 4 S 20/07/2020","LN",0.000145659928656361
"2959",3,4,"20/07/2020","S","3 4 S","3 4 S 20/07/2020","LS",0.0193135552913199
"2960",3,4,"20/07/2020","S","3 4 S","3 4 S 20/07/2020","ME",0.034
"2961",3,4,"20/07/2020","S","3 4 S","3 4 S 20/07/2020","PV",0.153711652794292
"2962",3,4,"20/07/2020","S","3 4 S","3 4 S 20/07/2020","SB",0.546
"2963",3,4,"20/07/2020","S","3 4 S","3 4 S 20/07/2020","US1",0.002
"2964",3,4,"21/01/2020","S","3 4 S","3 4 S 21/01/2020","AM",0.492
"2965",3,4,"21/01/2020","S","3 4 S","3 4 S 21/01/2020","BS",0.38
"2966",3,4,"21/01/2020","S","3 4 S","3 4 S 21/01/2020","CHM",0.026
"2967",3,4,"21/01/2020","S","3 4 S","3 4 S 21/01/2020","LN",0.000391200951248514
"2968",3,4,"21/01/2020","S","3 4 S","3 4 S 21/01/2020","LS",0.00509524375743163
"2969",3,4,"21/01/2020","S","3 4 S","3 4 S 21/01/2020","ME",0.00213507728894174
"2970",3,4,"21/01/2020","S","3 4 S","3 4 S 21/01/2020","PD",0.00566266349583829
"2971",3,4,"21/01/2020","S","3 4 S","3 4 S 21/01/2020","PV",0.139392865636147
"2972",3,4,"21/01/2020","S","3 4 S","3 4 S 21/01/2020","SB",0.096
"2973",3,4,"27/04/2021","S","3 4 S","3 4 S 27/04/2021","AM",0.103225806451613
"2974",3,4,"27/04/2021","S","3 4 S","3 4 S 27/04/2021","BS",0.309677419354839
"2975",3,4,"27/04/2021","S","3 4 S","3 4 S 27/04/2021","CHM",0.0365591397849462
"2976",3,4,"27/04/2021","S","3 4 S","3 4 S 27/04/2021","LN",0.000201902497027348
"2977",3,4,"27/04/2021","S","3 4 S","3 4 S 27/04/2021","LS",0.00341212841854935
"2978",3,4,"27/04/2021","S","3 4 S","3 4 S 27/04/2021","ME",0.0946236559139785
"2979",3,4,"27/04/2021","S","3 4 S","3 4 S 27/04/2021","PD",0.00625671819262782
"2980",3,4,"27/04/2021","S","3 4 S","3 4 S 27/04/2021","PV",0.0644326237326275
"2981",3,4,"27/04/2021","S","3 4 S","3 4 S 27/04/2021","SB",0.404301075268817
"2982",3,4,"27/10/2019","S","3 4 S","3 4 S 27/10/2019","AM",0.536
"2983",3,4,"27/10/2019","S","3 4 S","3 4 S 27/10/2019","BS",0.338
"2984",3,4,"27/10/2019","S","3 4 S","3 4 S 27/10/2019","CHM",0.024
"2985",3,4,"27/10/2019","S","3 4 S","3 4 S 27/10/2019","LS",0.00150023781212842
"2986",3,4,"27/10/2019","S","3 4 S","3 4 S 27/10/2019","ME",0.002
"2987",3,4,"27/10/2019","S","3 4 S","3 4 S 27/10/2019","PD",0.00437574316290131
"2988",3,4,"27/10/2019","S","3 4 S","3 4 S 27/10/2019","PV",0.129586325802616
"2989",3,4,"27/10/2019","S","3 4 S","3 4 S 27/10/2019","SB",0.098
"2990",3,5,"01/04/2022","R","3 5 R","3 5 R 01/04/2022","AM",0.0811572295321637
"2991",3,5,"01/04/2022","R","3 5 R","3 5 R 01/04/2022","BS",0.666467361111111
"2992",3,5,"01/04/2022","R","3 5 R","3 5 R 01/04/2022","CHM",0.00304
"2993",3,5,"01/04/2022","R","3 5 R","3 5 R 01/04/2022","CHTS",0.00101296076099881
"2994",3,5,"01/04/2022","R","3 5 R","3 5 R 01/04/2022","LS",0.000642806183115339
"2995",3,5,"01/04/2022","R","3 5 R","3 5 R 01/04/2022","ME",0.123066147660819
"2996",3,5,"01/04/2022","R","3 5 R","3 5 R 01/04/2022","PER",0.000685136741973841
"2997",3,5,"01/04/2022","R","3 5 R","3 5 R 01/04/2022","PV",0.0648512009686324
"2998",3,5,"01/04/2022","R","3 5 R","3 5 R 01/04/2022","REP",0.00108858501783591
"2999",3,5,"01/04/2022","R","3 5 R","3 5 R 01/04/2022","SB",0.174148918128655
"3000",3,5,"01/04/2022","S","3 5 S","3 5 S 01/04/2022","AM",0.279569892473118
"3001",3,5,"01/04/2022","S","3 5 S","3 5 S 01/04/2022","BS",0.120430107526882
"3002",3,5,"01/04/2022","S","3 5 S","3 5 S 01/04/2022","LS",0.000288703923900119
"3003",3,5,"01/04/2022","S","3 5 S","3 5 S 01/04/2022","ME",0.0967741935483871
"3004",3,5,"01/04/2022","S","3 5 S","3 5 S 01/04/2022","PD",0.010143757431629
"3005",3,5,"01/04/2022","S","3 5 S","3 5 S 01/04/2022","PV",0.122777016608492
"3006",3,5,"01/04/2022","S","3 5 S","3 5 S 01/04/2022","REP",0.000453388822829964
"3007",3,5,"01/04/2022","S","3 5 S","3 5 S 01/04/2022","SB",0.576344086021505
"3008",3,5,"09/10/2021","R","3 5 R","3 5 R 09/10/2021","AM",0.189432523074755
"3009",3,5,"09/10/2021","R","3 5 R","3 5 R 09/10/2021","BS",0.435187049954202
"3010",3,5,"09/10/2021","R","3 5 R","3 5 R 09/10/2021","CHM",0.00293012048192771
"3011",3,5,"09/10/2021","R","3 5 R","3 5 R 09/10/2021","LS",0.00265243757431629
"3012",3,5,"09/10/2021","R","3 5 R","3 5 R 09/10/2021","ME",0.324825787359966
"3013",3,5,"09/10/2021","R","3 5 R","3 5 R 09/10/2021","PER",0.000130083234244946
"3014",3,5,"09/10/2021","R","3 5 R","3 5 R 09/10/2021","PV",0.0260162944453618
"3015",3,5,"09/10/2021","R","3 5 R","3 5 R 09/10/2021","SA",0.00275223701824843
"3016",3,5,"09/10/2021","R","3 5 R","3 5 R 09/10/2021","SB",0.424010131755091
"3017",3,5,"09/10/2021","S","3 5 S","3 5 S 09/10/2021","AM",0.330612244897959
"3018",3,5,"09/10/2021","S","3 5 S","3 5 S 09/10/2021","BS",0.0938775510204082
"3019",3,5,"09/10/2021","S","3 5 S","3 5 S 09/10/2021","EV",0.00178656361474435
"3020",3,5,"09/10/2021","S","3 5 S","3 5 S 09/10/2021","LS",0.000195243757431629
"3021",3,5,"09/10/2021","S","3 5 S","3 5 S 09/10/2021","ME",0.214285714285714
"3022",3,5,"09/10/2021","S","3 5 S","3 5 S 09/10/2021","PV",0.0844313548011357
"3023",3,5,"09/10/2021","S","3 5 S","3 5 S 09/10/2021","SB",0.612244897959184
"3024",3,5,"12/04/2020","R","3 5 R","3 5 R 12/04/2020","AM",0.413694238596491
"3025",3,5,"12/04/2020","R","3 5 R","3 5 R 12/04/2020","BS",0.487436701754386
"3026",3,5,"12/04/2020","R","3 5 R","3 5 R 12/04/2020","CHM",0.0014592
"3027",3,5,"12/04/2020","R","3 5 R","3 5 R 12/04/2020","LS",0.00298525564803805
"3028",3,5,"12/04/2020","R","3 5 R","3 5 R 12/04/2020","ME",0.0222841684210527
"3029",3,5,"12/04/2020","R","3 5 R","3 5 R 12/04/2020","PD",0.00342091224732461
